0.04,42,0.04,40,0,0
0.04080876241285274,44,0.04080876241285274,42,0,0
0.041213143619279094,46,0.041213143619279094,43,0,0
0.041617524825705465,48,0.041617524825705465,42,0,0
0.04202190603213182,50,0.04202190603213182,41,0,0
0.042426287238558194,52,0.042426287238558194,40,0,0
0.04283066844498456,54,0.04283066844498456,39,0,0
0.04323504965141092,56,0.04323504965141092,38,0,0
0.043639430857837294,58,0.043639430857837294,37,0,0
0.04404381206426365,60,0.04404381206426365,36,0,0
0.04444819327069002,62,0.04444819327069002,35,0,0
0.04485257447711638,61.0,0.04485257447711638,34,0,1
0.04525695568354275,40,0.04525695568354275,33,0,0
0.045661336889969116,41,0.045661336889969116,32,0,0
0.04606571809639548,42,0.04606571809639548,31,0,0
0.046470099302821845,43,0.046470099302821845,30,0,0
0.04687448050924821,44,0.04687448050924821,29,0,0
0.04727886171567458,40,0.04727886171567458,28,0,0
0.04768324292210094,41,0.04768324292210094,40,0,0
0.04808762412852731,42,0.04808762412852731,41,0,0
0.048492005334953674,43,0.048492005334953674,42,0,0
0.04889638654138004,44,0.04889638654138004,43,0,0
0.04930076774780641,45,0.04930076774780641,44,0,0
0.04970514895423277,46,0.04970514895423277,45,0,0
0.05010953016065914,47,0.05010953016065914,46,0,0
0.05051391136708551,48,0.05051391136708551,47,0,0
0.05091829257351187,49,0.05091829257351187,48,0,0
0.05132267377993824,50,0.05132267377993824,49,0,0
0.05172705498636461,51,0.05172705498636461,50,0,0
0.05213143619279097,52,0.05213143619279097,51,0,0
0.05253581739921734,53,0.05253581739921734,52,0,0
0.052940198605643696,54,0.052940198605643696,53,0,0
0.05334457981207007,55,0.05334457981207007,54,0,0
0.05374896101849644,56,0.05374896101849644,55,0,0
0.054153342224922796,57,0.054153342224922796,56,0,0
0.05455772343134917,58,0.05455772343134917,57,0,0
0.05496210463777554,59,0.05496210463777554,58,0,0
0.055366485844201896,60,0.055366485844201896,59,0,0
0.05577086705062827,61,0.05577086705062827,58,0,0
0.08,62,0.04,57,0,0
0.08040438120642637,63,0.040404381206426365,56,0,0
0.08080876241285273,64,0.04080876241285274,55,0,0
0.0812131436192791,65,0.040404381206426365,54,0,0
0.08161752482570546,66,0.04080876241285272,53,0,0
0.08485257447711639,67,0.04,52,0,0
0.0874648333542794,68,0.04,51,0,0
0.08786921456070577,69,0.040404381206426365,50,0,0
0.08827359576713213,70,0.04080876241285274,49,0,0
0.0886779769735585,71,0.041213143619279094,48,0,0
0.08908235817998487,47,0.041617524825705465,47,0,0
0.08948673938641123,48,0.04202190603213182,46,0,0
0.0898911205928376,49,0.042426287238558194,45,0,0
0.09029550179926396,50,0.04283066844498456,44,0,0
0.09069988300569033,51,0.04323504965141092,43,0,0
0.09110426421211669,52,0.043639430857837294,42,0,0
0.09150864541854306,53,0.04404381206426365,41,0,0
0.09191302662496943,54,0.04444819327069002,40,0,0
0.09231740783139579,55,0.04485257447711638,39,0,0
0.09272178903782215,56,0.04503854611572121,38,0,0
0.09312617024424852,40,0.04544292732214758,37,0,0
0.09353055145067489,41,0.045442927322147574,36,0,0
0.09393493265710125,42,0.04584730852857394,35,0,0
0.09433931386352762,43,0.04584730852857394,34,0,0
0.09474369506995399,44,0.04625168973500031,33,0,0
0.09514807627638035,45,0.04625168973500031,32,0,0
0.0955524574828067,46,0.04665607094142667,31,0,0
0.09595683868923308,40,0.04665607094142667,30,0,0
0.09636121989565945,41,0.04706045214785303,29,0,0
